name;phe;emoji
Pollo, a la parrilla o frito, carne ligera, solo carne, cocido, frito;1303;🌱
Pollo, a la parrilla o frito, carne ligera, carne y piel, cocido, asado;113;🌱
Pollo, asado o frito, carne ligera, carne y piel, cocido, estofado;1019;🌱
Pollo, asados o fritos, carne ligera, solo carne, crudo;921;🌱
Pollo, a la parrilla o frito, carne ligera, solo carne, cocido, asado;1226;🌱
Pollo, asados o fritos, carne ligera, carne y piel, cocido, frito, harina;1192;🌱
Pollo, a la parrilla o frito, carne ligera, carne y piel, cocido, frito, rebozado;938;🌱
Pollo, corazón, todas las clases, crudo;696;🌱
Pollo, asados o fritos, menudos, cocidos, cocidos a fuego lento;51;🌱
Pollo, asado o frito, carne y piel, cocido, frito, harina;1121;🌱
Pollo, a la parrilla o frito, solo con piel, cocido, frito, rebozado;422;🌱
Pollo, a la parrilla o frito, carne y piel, cocido, asado;1061;🌱
Pollo, para asar o freír, solo la piel, crudo;45;🌱
Pollo, a la parrilla o frito, solo carne, cocido, guisado;1083;🌱
Pollo, a la parrilla o frito, solo con piel, cocido, frito, en harina;672;🌱
Pollo, asador, rostizado, barbacoa, pechuga, solo carne;1152;🌱
Pollo, a la parrilla o frito, carne y piel, cocido, frito, rebozado;899;🌱
Pollo, asado o frito, carne y piel, crudo;721;🌱
Pollo, asado o frito, carne y piel y menudencias y cuello, guisado;96;🌱
aceite, avellana;0;🌱
aceite, cacahuete;0;🌱
Aceite, semilla de té;0;🌱
Aceite, babasú;0;🌱
aceite, semilla de amapola;0;🍞
Aceite vegetal, palmiste;0;🌱
Aceite, semilla de tomate;0;🍅
Aceite, manteca de cacao;0;🌱
Aderezo para ensaladas, francés, receta casera.;0;🥗
Aceite, oliva, ensalada o para cocinar;0;🌱
Aderezo para ensaladas, receta casera, vinagre y aceite;0;🌱
Aderezo para ensaladas, mayonesa, imitación, soja sin colesterol.;0;🌱
Aderezo para ensaladas, mayonesa, imitación, crema de leche;101;🌱
Aceite, maní, ensalada o para cocinar;0;🌱
Aceite, soja, ensalada o para cocinar;0;🌱
Crema para sándwich, con pepinillos picados, aceites regulares no especificados;39;🥪
aceite, coco;0;🌱
Aderezo para ensaladas, aderezo francés, grasa reducida;16;🌱
Aderezo para ensaladas, mayonesa, imitación, soja;0;🌱
Aderezo para ensaladas, aderezo italiano, comercial, reducido en grasas;13;🌱
Aderezo para ensaladas, tipo mayonesa, regular, con sal;34;🌱
Grasa, sebo de res;0;🍔
Aderezo para ensaladas, mil islas, comercial, regular;0;🌱
Manteca de cerdo;0;🍖
Papilla, postre, flan, vainilla, colado;73;🍼
Papilla, postre, budín de frutas, naranja, colado;42;🌱
Papilla infantil de cereales con yemas de huevo junior;92;🍼
Alimentos para bebés, cereales, avena, con puré de manzana y plátanos, junior, fortificados;67;🍎
Comida para bebés, cereales, avena, con compota de manzana y plátanos, colada;66;🍼
Comida para bebés, cereal, avena, con plátanos, seca;624;🍌
Papilla, verduras, maíz, crema, junior;49;🍼
Especias, semilla de amapola;758;🌶
especias, pimentón;61;🌶
Especias, orégano, seco;449;🌶
Especias, semilla de hinojo;647;🌶
Especias, semilla de fenogreco;1089;🌶
Especias, ajo en polvo;525;🌶
Especias, cebolla en polvo;28;🌶
Especias, canela, molida;146;🌶
Especias, clavo, molido;23;🌶
Especias, chile en polvo;37;🌶
Especias, albahaca, seca;125;🌿
Yogur, griego, sin grasa, mezcla de limón, CHOBANI;429;🌱
Yogur, griego, sin grasa, melocotón, CHOBANI;386;🌱
Yogur, griego, sin grasa, natural, CHOBANI;475;🌱
Yogur, griego, sin grasa, frambuesa, CHOBANI;381;🌱
Yogur, griego, entero, natural, CHOBANI;41;🌱
Cono de helado;41;🍦
Leche, evaporada, 2% de grasa, con vitamina A y vitamina D añadidas;329;🌱
Yogur, griego, fresa, bajo en grasa;238;🌱
Alimento de queso, proceso pasteurizado, americano, sin vitamina D añadida;829;🧀
Yogur, griego, sin grasa, vainilla, CHOBANI;452;🌱
Queso, proceso pasteurizado, americano, sin vitamina D añadida;939;🧀
Queso, mezcla mexicana;12;🧀
Huevo, entero, crudo, fresco;68;🥚
Yogur, fruta, bajo en grasa, 11 g de proteína/8 oz;265;🌱
Suero, dulce, fluido;27;🌱
Suero, dulce, seco;407;:cake:
Yogur, fruta, bajo en grasa, 10 gramos de proteína por 8 onzas;238;🌱
Yogur, natural, leche entera;189;🍦
Leche, búfalo indio, líquido;162;🥛
Leche, bebida de chocolate, chocolate caliente, casero;15;🍫
Leche, humana, madura, fluida (solo para referencia);46;🌱
Leche, cabra, fluida, con vitamina D añadida;155;🌱
Suero, ácido, seco;386;🍞
Leche, enlatada, evaporada, con vitamina D añadida y sin vitamina A añadida;329;🌱
Leche, enlatada, condensada, endulzada;382;🌱
Leche, sin grasa, líquida, fortificada con proteínas, con vitamina A y vitamina D añadidas (sin grasa y descremada);191;🌱
Leche, sin grasa, líquida, con sólidos lácteos sin grasa agregados, vitamina A y vitamina D (sin grasa o descremada);172;🌱
Leche, en polvo, sin grasa, reducida en calcio;1714;🌱
Leche, suero de leche, deshidratada;1656;🥛
Leche, en polvo, sin grasa, instantánea, con vitamina A y vitamina D añadidas;1694;🌱
Leche, entera, 3,25 % de grasa de leche, con vitamina D añadida;163;🌱
Leche, sin grasa, líquida, con vitamina A y vitamina D añadidas (sin grasa o descremada);175;🌱
Leche, baja en grasa, líquida, 1 % de grasa de leche, enriquecida con proteínas, con vitamina A y vitamina D añadidas;19;🌱
Leche, reducida en grasa, líquida, 2% de grasa de leche, con vitamina A y vitamina D añadidas;171;🌱
Leche, productora, fluida, 3,7 % de grasa láctea;158;🌱
Sustituto de crema, en polvo;257;🍦
Sustituto de nata, líquido, con aceite vegetal hidrogenado y proteína de soja;55;🌱
Aderezo agrio, sin grasa de mantequilla, cultivado, relleno tipo crema;157;🍋
Sucedáneos de la leche, fluidos, con aceite de ácido láurico;94;🌱
Yogur griego, 2 % de grasa, mezcla de coco, CHOBANI;404;🌱
Sucedáneo de la nata, líquido, con aceite de ácido láurico y caseinato de sodio;54;🌱
Crema, agria, cultivada;157;🍦
Nata, fluida, mitad y mitad;143;🍦
Ponche de huevo;225;🥚
Nata, agria, reducida en grasa, cultivada;142;🍦
queso, roquefort;1023;🧀
Queso para untar, proceso pasteurizado, americano;931;🌱
queso, suizo;1662;🧀
Alimento de queso, proceso pasteurizado, suizo;1113;🧀
Alimento de queso, proceso pasteurizado, americano, fortificado con vitamina D;829;🧀
queso romano;171;🧀
Queso, parmesano, rallado;1538;🧀
Queso, ricota, leche parcialmente descremada;562;🧀
Queso, muenster;124;🧀
Queso, neufchatel;448;🧀
Carne de res, rib eye asado, deshuesada, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;1229;🌱
Queso, Limburguer;1116;🧀
queso gouda;1431;🧀
Queso, gjetost;54;🧀
Queso, mozzarella, baja humedad, parcialmente descremado;1083;🌱
queso, gruyere;1743;🧀
Carne de res, bistec de costilla, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, a elección, cocida, a la parrilla;1125;🌱
Carne de res, bistec de costilla, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1318;🌱
Carne de res, bistec de costilla, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, a la parrilla;1194;🌱
Carne de res, bife de costilla/asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;871;🌱
Carne de res, bife de costilla, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, seleccionada, cocida, a la parrilla;1366;🌱
Carne de res, entrecot, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;718;🌱
Carne de res, bistec de costilla/asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cruda;924;🌱
Carne de res, bistec de costilla, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, a elección, cocida, a la parrilla;1136;🌱
Carne de res, entrecot, deshuesada, magra y grasa separable, recortada a 0 grasa, selecta, cocida, a la parrilla;949;🌱
Carne de res, paletilla asada, deshuesada, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, estofada;1186;🌱
Carne de res, chuck eye, costillas estilo country, deshuesadas, magro y graso separables, recortado a 0 grasa, todos los grados, cocido, estofado;1054;🌱
Carne de res, entrecot, sin hueso, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;952;🌱
Carne de res, entrecot, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, a la parrilla;951;🌱
Carne de res, chuleta, costillas cortas, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cocida, estofada;961;🌱
Carne de res, paletilla asada, deshuesada, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, estofada;1181;🌱
Carne de res, chuleta, simulacro de bistec tierno, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cruda;801;🌱
Carne de res, paletilla asada, deshuesada, magra y grasa separable, recortada a 0 grasa, selecta, cocida, estofada;1177;🌱
Carne de res, chuleta, costillas cortas, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, estofada;97;🌱
Carne de res, chuleta, bistec bajo cuchilla, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cocida, estofada;1051;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, asada;946;🌱
Carne de res, chuleta, bistec bajo cuchilla, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, estofada;1074;🌱
Carne de res, chuleta, simulacro de bistec tierno, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cruda;807;🌱
Carne de res, chuleta, bistec bajo cuchilla, sin hueso, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, estofada;111;🌱
Carne de res, chuleta, bistec bajo el centro de la cuchilla, deshuesado, corte Denver, magra y grasa separable, recortada a 0 grasa, selecta, cruda;717;🌱
Carne de res, chuleta, bistec bajo el centro de la cuchilla, deshuesado, corte Denver, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;723;🌱
Carne de res, chuck eye asado, sin hueso, America's Beef Roast, magra y grasa separable, recortada a 0 grasa, selecta, cocida, asada;931;🌱
Carne de res, chuleta, bistec al centro de la cuchilla, sin hueso, corte Denver, magra y grasa separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;1001;🌱
Carne de res, chuleta, asado bajo la cuchilla, deshuesado, magra y grasa separable, recortada a 0 grasa, todos los grados, cocida, estofada;1016;🌱
Carne de res, bistec de costilla, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, a la parrilla;1218;🌱
Carne de res, chuleta, bistec bajo cuchilla, deshuesado, solo magro separable, recortado a 0 grasa, todos los grados, cocido, estofado;1222;🌱
Carne de res, chuleta, bistec en el centro de la cuchilla, deshuesado, corte Denver, magra y grasa separable, recortada a 0 grasa, elección, cocida, a la parrilla;993;🌱
Carne de res, rib eye asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, elección, cocida, asada;1131;🌱
Carne de res, mandril para estofado, magra y grasa separable, todos los grados, cocida, estofada;1263;🌱
Carne de res, mandril para estofado, magra y grasa separable, todos los grados, cruda;848;🌱
Carne de vacuno, mandril para estofado, magro y grasa separable, selecta, cocida, estofada;1259;🌱
Carne de res, mandril para estofado, separable magra y grasa, selecta, cocida, estofada;1266;🌱
Carne de res, chuleta, simulacro de bistec tierno, deshuesado, solo magro separable, recortado a 0 grasa, todos los grados, crudo;83;🌱
Carne de res, paletilla asada, deshuesada, solo magra separable, recortada a 0 grasa, seleccionada, cocida, estofada;1236;🌱
Carne de res, paletilla asada, sin hueso, solo magra separable, recortada a 0 grasa, todos los grados, cocida, estofada;1227;🌱
Carne de res, chuleta, simulacro de bistec tierno, deshuesado, solo magro separable, recortado a 0 grasa, selecto, cocido, estofado;1308;🌱
Carne de res, paletilla asada, deshuesada, solo magra separable, recortada a 0 grasa, selecta, cocida, estofada;1221;🍖
Carne de res, chuleta, costillas cortas, sin hueso, solo magro separable, recortado a 0 grasa, selecto, crudo;785;🌱
Carne de res, chuck eye, costillas estilo country, sin hueso, solo magro separable, recortado a 0 grasa, todos los grados, crudo;817;🌱
Carne de res, entrecot, deshuesada, solo magra separable, recortada a 0 grasa, selecta, cocida, a la parrilla;1091;🌱
Carne de res, entrecot, deshuesada, solo magra separable, recortada a 0 grasa, seleccionada, cocida, a la parrilla;1087;🌱
Carne de res, chuck eye Costillas estilo country, deshuesadas, solo magro separable, recortadas a 0 grasa, selectas, crudas;822;🌱
Sopa de verduras con caldo de res, enlatada, condensada;87;🌱
Sopa, carne de res en trozos, enlatada, lista para servir;201;🌱
Sopa de verduras vegetariana, enlatada, condensada;81;🌱
Sopa, carne vegetal, enlatada, condensada;163;🌱
Sopa, carne de tomate con fideos, enlatada, condensada;143;🌱
Sopa, crema de patata, enlatada, condensada;66;🌱
Sopa, guisantes, dividida con jamón, enlatada, condensada;339;🌱
Sopa, crema de champiñones, enlatada, condensada;39;🍄
Sopa, minestrone, enlatada, condensada;125;🌱
Sopa, verduras de pollo, enlatada, condensada;108;🌱
Sopa, frijol con salchichas frankfurt, enlatada, condensada;424;🌱
Sopa, frijol con cerdo, enlatada, condensada;328;🍲
Sopa, gumbo de pollo, enlatada, condensada;77;🌱
Sopa, crema de pollo, enlatada, condensada;122;🌱
Sopa, pollo, enlatada, gruesa, lista para servir;201;🌱
Pavo, partes para la venta al por menor, muslo, carne y piel, cocido, asado;847;🌱
Pavo, lomo, de ave entera, carne y piel, con solución añadida, asado;606;🌱
Pollo, asado o frito, pechuga, sin piel, sin hueso, solo carne, cocido, estofado;1294;🌱
Pavo, lomo, de ave entera, carne y piel, con solución añadida, crudo;513;🌱
Pavo, muslo, de ave entera, solo carne, crudo;763;🌱
Pavo, piezas de venta al por menor, ala, carne y piel, cocido, asado;979;🌱
Pavo, piezas para la venta al por menor, muslos, carne y piel, cocidos, asados;99;🌱
Pavo, partes para la venta al por menor, muslos, carne y piel, crudos;633;🌱
Pavo, muslo, de ave entera, solo carne, con solución añadida, crudo;621;🌱
Pavo, muslo, de ave entera, solo carne, con solución añadida, asado;842;🌱
Pavo, piezas de venta al por menor, ala, carne y piel, crudo;662;🌱
Pavo, piezas para venta al por menor, pechuga, carne y piel, con solución añadida, crudo;732;🌱
Pollo, asador, asador, BBQ, pechuga, carne y piel;1034;🌱
Pollo, asador, rostizado, BBQ, muslo, carne y piel;69;🌱
Pollo, asador, asador, BBQ, muslo, carne y piel;89;🌱
Pavo, muslo, de ave entera, solo carne, con solución añadida, asado;842;🌱
Pollo, asador, asador, barbacoa, lomo, carne y piel;665;🌱
Pollo, a la parrilla o freidora, asado, condimento original, lomo, carne y piel, cocido;861;🌱
Pollo, a la parrilla o frito, asado, condimento original, ala, solo carne, cocido;1111;🌱
Pollo, a la parrilla o freidora, rostizado, condimento original, pechuga, carne y piel, cocido;1206;🌱
Pollo, a la parrilla o frito, asado, condimento original, muslo, solo carne, cocido;891;🌱
Pollo, molido, desmenuzado, cocido, dorado;912;🌱
Pollo, molido, crudo;683;🌱
Pollo, asador, rostizado, barbacoa, muslo, solo carne;787;🌱
Pollo, alitas, congelado, glaseado, con sabor a barbacoa, calentado (horno convencional);82;🌱
Pollo, asador, rostizado, BBQ, muslo, solo carne;1018;🌱
Pato, patito joven, domesticado, Pekín blanco, pierna, solo carne, con hueso, cocinado sin piel, estofado;1211;🌱
Pato, patito joven, domesticado, Pekin Blanco, pierna, carne y piel, con hueso, cocido, asado;1113;🌱
Pollo, gallinas de Cornualles, solo carne, cocinado, asado;925;🌱
Pollo, alitas, congeladas, glaseadas, con sabor a barbacoa;726;🌱
Aves, deshuesadas mecánicamente, de espaldas y cuellos sin piel, crudas;545;🌱
Pollo, gallinas de Cornualles, carne y piel, cocinado, asado;861;🌱
Aves de corral, deshuesadas mecánicamente, de la espalda y el cuello con piel, crudas;452;🌱
Aves, deshuesadas mecánicamente, de gallinas adultas, crudas;584;🌱
Palitos de pavo, empanados, rebozados, fritos;604;🌱
Pollo, gallinas de Cornualles, solo carne, crudo;795;🌱
Paté de foie gras, enlatado (paté de hígado de ganso), ahumado;567;🌱
Pavo, entero, pechuga, solo carne, crudo;763;🌱
Pavo, cortado en cubitos, carne clara y oscura, sazonado;729;🌱
Pollo, enlatado, solo carne, con caldo;842;🌱
Pavo, enlatado, solo carne, con caldo;922;🌱
Pavo, entero, lomo, solo carne, crudo;686;🌱
Pavo, todas las clases, ala, carne y piel, cocido, asado;1058;🌱
Pavo, todas las clases, lomo, carne y piel, cocido, asado;1029;🌱
Pavo, todas las clases, pechuga, carne y piel, crudo;857;🌱
Pavo, entero, lomo, solo carne, cocido, asado;893;🌱
Pavo, freidora, carne y piel, cocido, asado;1103;🌱
Pavo, entero, carne ligera, carne y piel, crudo;693;🌱
Pavo, entero, carne oscura, solo carne, crudo;686;🌱
Pavo, entero, carne ligera, carne y piel, cocido, asado;937;🌱
Pavo, entero, cuello, solo carne, cocido, a fuego lento;725;🌱
Pavo, entero, carne oscura, cocido, asado;893;🌱
Pavo, entero, cuello, solo carne, crudo;532;🌱
Pavo, entero, menudos, cocido, a fuego lento;901;🌱
Pavo, molleja, todas las clases, crudo;704;🍗
Pavo, entero, menudos, crudo;674;🌱
Pavo, entero, con piel (claro y oscuro), asado;602;🌱
Pichón, (paloma), carne ligera sin piel, cruda;944;🌱
Pichón, (paloma), solo carne, cruda;759;🌱
Pavo, entero, carne y piel, crudo;688;🌱
Pollo, asado o frito, pechuga, solo carne, cocinado, frito;1328;🌱
Pollo, a la parrilla o frito, lomo, solo carne, cocido, frito;1202;🌱
Pollo, asado o frito, pechuga, carne y piel, cocido, asado;1169;🌱
Pollo, asado o frito, pechuga, carne y piel, cocido, guisado;1074;🌱
Pollo, a la parrilla o frito, lomo, solo carne, crudo;776;🌱
Pollo, asado o frito, pechuga, sin piel, deshuesado, solo carne, crudo;908;🌱
Pollo, asados o fritos, carne oscura, solo carne, cocido, frito;1156;🌱
Pollo, asado o frito, lomo, carne y piel, cocido, guisado;852;🌱
Pollo, asados o fritos, carne oscura, solo carne, crudo;797;🌱
Pollo, a la parrilla o frito, carne oscura, solo carne, cocido, estofado;103;🌱
Pollo, a la parrilla o frito, carne oscura, solo carne, cocido, asado;1086;🌱
Pollo, asado o frito, lomo, carne y piel, cocido, asado;996;🌱
Pollo, asados o fritos, carne oscura, carne y piel, cocido, frito, harina;1071;🌱
Pollo, asado o frito, carne oscura, carne y piel, cocido, asado;1007;🌱
Pollo, a la parrilla o frito, carne oscura, carne y piel, cocido, frito, rebozado;874;🌱
Pollo, a la parrilla o frito, carne oscura, carne y piel, cocido, estofado;911;🌱
Pollo, asados o fritos, carne ligera, carne y piel, crudo;788;🌱
Pollo, hígado, todas las clases, cocido, a fuego lento;116;🌱
Pollo, hígado, todas las clases, crudo;824;🌱
Pollo, asados o fritos, menudos, cocidos, fritos;148;🌱
Pollo, asados o fritos, menudencias, crudo;81;🌱
Pollo, a la parrilla o frito, solo con piel, cocido, asado;687;🌱
Pollo, asado o frito, solo con piel, cocido, guisado;514;🌱
Pollo, corazón, todas las clases, cocido, a fuego lento;1183;🌱
Pollo, a la parrilla o frito, solo carne, cocido, asado;1148;🌱
Pollo, asados o fritos, solo carne, crudo;849;🌱
Pollo, asado o frito, carne y piel y menudencias y cuello, asado;105;🌱
Pollo, asado o frito, carne y piel y menudencias y cuello, cocido, frito, harina;1133;🌱
Pollo, a la parrilla o frito, solo carne, cocinado, frito;1217;🌱
Pollo, asado o frito, carne y piel, cocido, guisado;959;🌱
Pollo, para asar o freír, carne y piel y menudencias y cuello, crudo;718;🌱
Pollo, a la parrilla o frito, carne y piel y menudencias y cuello, cocido, frito, rebozado;918;🌱
Aceite, semilla de albaricoque;0;🌱
aceite, almendra;0;🌱
Aceite, maíz, industrial y minorista, multiuso ensalada o cocina;0;🌱
aceite, nuez;0;🥜
Aceite, cártamo, ensalada o para cocinar, linoleico, (más del 70%);0;🌱
Aceite, girasol, linoleico, (aprox. 65%);0;🌱
Aceite, semilla de algodón, ensalada o para cocinar;0;🌱
aceite, semilla de uva;0;🍇
Aceite, cártamo, ensalada o para cocinar, alto oleico (aceite de cártamo primario de comercio);0;🌱
Margarina, regular, dura, de soya (hidrogenada);41;:cake:
Aderezo para ensaladas, aderezo italiano, comercial, regular;11;🌱
Aceite, germen de trigo;0;🌱
Aceite, sésamo, ensalada o para cocinar;0;🥗
Aceite de palma;0;🍛
Aceite, girasol, linoleico (menos del 60%);0;🌱
Aceite, salvado de arroz;0;🌱
Aderezo para ensaladas, mayonesa, soja y aceite de cártamo, con sal;57;🌱
Aderezo para ensaladas, aderezo mil islas, reducido en grasas;0;🌱
Aceite, soja, ensalada o para cocinar, (parcialmente hidrogenado);0;🌱
Aderezo para ensaladas, mayonesa, regular;57;🌱
Manteca, hogar, soja (parcialmente hidrogenada)-semilla de algodón (parcialmente hidrogenada);0;🌱
Aderezo para ensaladas, aderezo ruso, bajo en calorías;22;🌱
Aderezo para ensaladas, aderezo de semillas de sésamo, regular;86;🌱
Papilla, Baby MUM MUM Galletas de Arroz;303;🍼
Papilla, fruta, plátano y fresa, junior;53;🌱
Papilla de plátano con bayas variadas, colada;35;🌱
Comida para bebés, puré de papas con queso cheddar y brócoli, niños pequeños;51;🍼
Papilla, cereal, arroz, con plátanos, seco;4;🍌
Comida para bebés, postre, manzana holandesa, junior;6;:apple:
Papilla, cereal, con yemas de huevo, colada;92;🍼
Alimentos para bebés, cereales, arroz, secos fortificados;364;🍼
Papilla, cereales, arroz, con puré de manzana y plátanos, colados;58;🍼
Alimentos para bebés, cereales, mixtos, con puré de manzana y plátanos, junior, fortificados;62;🍼
Alimentos para bebés, cereales, mixtos, fortificados en seco;672;🍼
Comida infantil, cereales, mixta, con compota de manzana y plátanos, colada;63;🍼
Comida para bebés, cereales, mixta, con plátanos, seca;546;🍌
Papilla, verduras, espinacas, a la crema, coladas;96;🌱
Especias, perejil, seco;1712;🌶
Especias, pimienta, negro;446;🌶
Especias, semilla de mostaza, molida;1173;🌶
Especias, curry en polvo;58;🌶
Especias, semilla de eneldo;67;🌶
Especias, jengibre, molido;311;🌶
Yogur, griego, sin grasa, fruta en el fondo, granada, CHOBANI;371;🌱
Yogur, Griego, Arándano, CHOBANI;36;🌱
Yogur, griego, sin grasa, fruta en el fondo, fresa, CHOBANI;362;🌱
Yogur, griego, sin grasa, fruta en el fondo, mora, CHOBANI;375;🌱
Especias, semilla de alcaravea;867;🌶
Yogur, Griego, 2% grasa, plátano fresa, CHOBANI;398;🌱
Yogur, Griego, 2% grasa, piña, CHOBANI;351;🌱
Yogur, griego, natural, bajo en grasa;286;🌱
Yogur, griego, vainilla, sin grasa;269;🌱
Yogur, vainilla, sin grasa;269;🌱
Queso, mozzarella, baja humedad, parcialmente descremado, rallado;1227;🧀
Yogur, griego, fresa, sin grasa;238;🌱
Queso, cheddar, afilado, en rodajas;1259;🧀
Huevo, entero, crudo, congelado, salado, pasteurizado;577;🥚
Clara de huevo, deshidratada, estabilizada, reducida en glucosa;5129;🥚
Yogur, natural, leche descremada;313;🌱
Yogur, fruta, bajo en grasa, 9 g de proteína/8 oz;217;🌱
Yogur, vainilla, bajo en grasa.;269;🌱
Yogur griego, 2 % de grasa, mezcla de bayas mixtas, CHOBANI;411;🌱
Batidos de leche, vainilla espesa;186;🌱
Leche, chocolate, baja en grasa, con vitamina A y vitamina D añadidas;156;🌱
Batidos de leche, chocolate espeso;147;🌱
Leche, oveja, líquido;284;🌱
Suero, ácido, líquido;25;🍶
Yogur, natural, bajo en grasa;286;🌱
Leche, enlatada, evaporada, sin grasa, con vitamina A y vitamina D añadidas;364;🌱
Leche, seca, entera, con vitamina D añadida;1271;🌱
Leche, chocolate, fluida, comercial, reducida en grasa, con vitamina A y vitamina D añadidas;155;🌱
Leche, chocolate, fluida, comercial, entera, con vitamina A y vitamina D añadidas;164;🌱
Leche, en polvo, sin grasa, regular, sin vitamina A ni vitamina D añadidas;1746;🌱
Leche, suero de leche, fluido, cultivado, bajo en grasa;171;🌱
Leche, baja en grasa, líquida, 1% de grasa de leche, con agregado de sólidos lácteos sin grasa, vitamina A y vitamina D;168;🌱
Leche, reducida en grasa, líquida, 2 % de grasa de leche, enriquecida con proteínas, con vitamina A y vitamina D añadidas;191;🌱
Leche, baja en grasa, líquida, 1% de grasa de leche, con vitamina A y vitamina D añadidas;174;🌱
Leche, baja en sodio, fluida;15;🌱
Leche, baja en grasa, líquida, 2% de grasa de leche, con agregado de sólidos lácteos sin grasa y vitamina A y vitamina D;168;🌱
Cobertura para postre, en polvo, 1.5 onzas preparada con 1/2 taza de leche;175;🍰
Cobertura para postres, semisólida, congelada;67;🌱
Crema agria, imitación, cultivada;129;🍦
Cobertura de postre, presurizada;53;🌱
Cobertura de postre, en polvo;263;🍰
Yogur, Griego, 2% grasa, albaricoque, CHOBANI;359;🌱
Leche, rellena, fluida, con mezcla de aceites vegetales hidrogenados;161;🌱
Leche, llena, fluida, con aceite de ácido láurico;161;🌱
Nata, batida, cubierta de nata, presurizada;154;🍦
Nata, fluida, batido pesado;13;🍦
Nata, fluida, ligera para batir;105;🌱
Queso, proceso pasteurizado, suizo;1256;🧀
Crema, fluida, ligera (crema de café o crema de mesa);135;🌱
Queso, proceso pasteurizado, pimiento;1124;🧀
Comida de queso, paquete frío, americano;999;🧀
Queso, proceso pasteurizado, americano, fortificado con vitamina D;939;🧀
Queso, port de salut;1323;🧀
Queso;1358;🧀
Queso, provolone;1287;🧀
queso fontina;1497;🧀
Queso, parmesano, duro;1922;🧀
queso monterrey;1289;🧀
Queso, mozzarella, leche parcialmente descremada;1266;🧀
Queso, mozzarella, leche entera, baja humedad;1127;🧀
Queso, mozzarella, leche entera;1011;🧀
Carne de res, bistec de costilla/asado, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;9;🌱
Carne de res, rib eye asado, deshuesada, con labios, solo magra separable, recortada a 1/8 de grasa, elección, cocida, asada;116;🌱
Carne de res, bife de costilla/asado, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cruda;958;🌱
Carne de res, bife de costilla/asado, sin hueso, con labios, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;1063;🌱
Carne de res, rib eye asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, seleccionada, cocida, asada;1274;🌱
Carne de res, entrecot, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cruda;718;🌱
Carne de res, entrecot, sin hueso, magra y grasa separable, recortada a 0 grasa, selecta, cruda;718;🌱
Carne de res, bife de costilla/asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, selecta, cruda;1021;🌱
Carne de res, rib eye asado, con hueso, con labios, solo magra separable, recortada a 1/8 de grasa, todos los grados, cocida, asada;1181;🌱
Carne de res, chuck eye Costillas estilo country, deshuesadas, magras y grasas separables, recortadas a 0 grasas, selectas, crudas;718;🌱
Carne de res, costillas estilo country, deshuesadas, magro y graso separables, recortadas a 0 grasa, todos los grados, crudas;722;🌱
Carne de res, chuck eye Costillas estilo country, deshuesadas, magro y graso separables, recortado a 0 grasa, selecto, cocido, estofado;1034;🌱
Carne de res, chuck eye Costillas estilo country, deshuesadas, magra y grasa separables, recortadas a 0 grasa, selectas, crudas;727;🌱
Carne de res, chuck eye, costillas estilo country, deshuesadas, magro y graso separables, recortado a 0 grasa, selecto, cocido, estofado;1083;🌱
Carne de res, chuleta, costillas cortas, sin hueso, magra y grasa separable, recortada a 0 grasa, todos los grados, cruda;665;🌱
