name;phe;emoji
Poulet, poulets ou friteuses, viande légère, viande et peau, cuit, frit, farine;1192;🌱
Poulet, poulets ou friteuses, viande légère, viande et peau, cuit, frit, pâte à frire;938;🌱
Poulet, cœur, toutes classes, cru;696;🌱
Poulet, poulets ou friteuses, abats, cuits, mijotés;51;🌱
Poulet, poulets ou friteuses, viande et peau, cuit, frit, farine;1121;🌱
Poulet, poulets ou friteuses, peau seulement, cuit, frit, pâte;422;🌱
Poulet, poulets ou friteuses, viande et peau, cuits, rôtis;1061;🌱
Poulet, poulets ou friteuses, peau seulement, cru;45;🌱
Poulet, poulets ou friteuses, viande seulement, cuit, mijoté;1083;🌱
Poulet, poulets ou friteuses, peau seulement, cuit, frit, farine;672;🌱
Poulet, poulet, rôtisserie, BBQ, poitrine, viande seulement;1152;🌱
Poulet, poulets ou friteuses, viande et peau, cuits, frits, pâte à frire;899;🌱
Poulet, poulets ou friteuses, viande et peau, crus;721;🌱
Poulet, poulets ou friteuses, viande et peau et abats et cou, mijotés;96;🌱
Huile, noisette;0;🌱
Huile, noix de karité;0;🌱
Huile taquinée;0;🌱
Huile, babassu;0;🌱
Huile, graines de pavot;0;🍞
Huile végétale, palmiste;0;🌱
Huile, graine de tomate;0;🍅
Huile, beurre de cacao;0;🌱
Vinaigrette, française, recette maison;0;🥗
Huile, olive, salade ou cuisson;0;🌱
Vinaigrette, recette maison, vinaigre et huile;0;🌱
Vinaigrette, mayonnaise, imitation, soja sans cholestérol;0;🌱
Vinaigrette, mayonnaise, imitation, crème de lait;101;🌱
Huile, cacahuète, salade ou cuisson;0;🌱
Huile, soja, salade ou cuisson;0;🌱
Tartinade à sandwich, avec cornichon haché, huiles régulières, non spécifiées;39;🥪
Huile, noix de coco;0;🌱
Vinaigrette, vinaigrette française, teneur réduite en matières grasses;16;🌱
Vinaigrette, mayonnaise, imitation, soja;0;🌱
Vinaigrette, vinaigrette italienne, commerciale, réduite en gras;13;🌱
Vinaigrette, type mayonnaise, régulière, avec du sel;34;🌱
Gras, suif de boeuf;0;🍔
Vinaigrette, mille îles, commerciale, régulière;0;🌱
Saindoux;0;🍖
Babyfood, dessert, pudding à la crème, vanille, égoutté;73;🍼
Nourriture pour bébé, dessert, pudding aux fruits, orange, égoutté;42;🌱
Aliments pour bébés, céréales, avec jaunes d'œufs, junior;92;🍼
Aliments pour bébés, céréales, flocons d'avoine, avec compote de pommes et bananes, junior, enrichis;67;🍎
Aliments pour bébés, céréales, flocons d'avoine, avec compote de pommes et bananes, égouttés;66;🍼
Aliments pour bébés, céréales, flocons d'avoine, avec bananes, secs;624;🍌
Babyfood, légumes, maïs, crème, junior;49;🍼
Épices, graines de pavot;758;🌶
Épices, paprika;61;🌶
Épices, origan, séché;449;🌶
Épices, graines de fenouil;647;🌶
Épices, graine de fenugrec;1089;🌶
Épices, poudre d'ail;525;🌶
Épices, poudre d'oignon;28;🌶
Épices, cannelle, moulu;146;🌶
Épices, clous de girofle, moulu;23;🌶
Épices, piment en poudre;37;🌶
Épices, basilic, séché;125;🌿
Yaourt, grec, sans gras, mélange de citron, CHOBANI;429;🌱
Yaourt, grec, sans gras, pêche, CHOBANI;386;🌱
Yaourt, grec, sans gras, nature, CHOBANI;475;🌱
Yaourt, grec, sans gras, framboise, CHOBANI;381;🌱
Yaourt, grec, entier, nature, CHOBANI;41;🌱
Cône de sundae à la crème glacée;41;🍦
Lait évaporé, 2% de matières grasses, additionné de vitamine A et de vitamine D;329;🌱
Yaourt, grec, fraise, faible en gras;238;🌱
Aliment au fromage, procédé pasteurisé, américain, sans vitamine D ajoutée;829;🧀
Yaourt, grec, sans gras, vanille, CHOBANI;452;🌱
Fromage, procédé pasteurisé, américain, sans vitamine D ajoutée;939;🧀
Fromage, mélange mexicain;12;🧀
Oeuf, entier, cru, frais;68;🥚
Yaourt, fruit, faible en gras, 11 g de protéines/8 oz;265;🌱
Lactosérum, doux, fluide;27;🌱
Lactosérum, doux, séché;407;:cake:
Yaourt, fruit, faible en gras, 10 grammes de protéines par 8 onces;238;🌱
Yaourt, nature, lait entier;189;🍦
Lait, buffle indien, liquide;162;🥛
Lait, boisson chocolatée, cacao chaud, fait maison;15;🍫
Lait, humain, mature, fluide (pour référence seulement);46;🌱
Lait, chèvre, liquide, avec vitamine D ajoutée;155;🌱
Lactosérum, acide, séché;386;🍞
Lait, en conserve, évaporé, avec vitamine D ajoutée et sans vitamine A ajoutée;329;🌱
Lait, en conserve, condensé, sucré;382;🌱
Lait, écrémé, liquide, enrichi en protéines, avec vitamine A et vitamine D ajoutées (sans gras et écrémé);191;🌱
Lait, écrémé, liquide, avec solides de lait écrémé ajoutés, vitamine A et vitamine D (sans gras ou écrémé);172;🌱
Lait, sec, écrémé, calcium réduit;1714;🌱
Lait, babeurre, séché;1656;🥛
Lait, sec, sans gras, instantané, avec vitamine A et vitamine D ajoutées;1694;🌱
Lait entier, 3,25 % de matière grasse laitière, additionné de vitamine D;163;🌱
Lait, écrémé, liquide, additionné de vitamine A et de vitamine D (sans gras ou écrémé);175;🌱
Lait, faible en gras, fluide, 1 % de matière grasse laitière, enrichi en protéines, avec vitamine A et vitamine D ajoutées;19;🌱
Lait, matière grasse réduite, liquide, 2 % de matière grasse laitière, avec vitamine A et vitamine D ajoutées;171;🌱
Lait, producteur, liquide, 3,7 % de matière grasse laitière;158;🌱
Substitut de crème, en poudre;257;🍦
Substitut de crème, liquide, avec huile végétale hydrogénée et protéine de soja;55;🌱
Vinaigrette aigre, sans matière grasse, de culture, de type crème fourrée;157;🍋
Substituts de lait, fluides, avec de l'huile d'acide laurique;94;🌱
Yaourt, grec, 2% de matières grasses, mélange de noix de coco, CHOBANI;404;🌱
Substitut de crème, liquide, avec huile d'acide laurique et caséinate de sodium;54;🌱
Crème, aigre, de culture;157;🍦
Crème, fluide, moitié-moitié;143;🍦
Lait de poule;225;🥚
Crème, aigre, réduite en gras, de culture;142;🍦
Fromage, roquefort;1023;🧀
Fromage à tartiner, procédé pasteurisé, américain;931;🌱
Fromage, suisse;1662;🧀
Fromage alimentaire, procédé pasteurisé, suisse;1113;🧀
Aliment au fromage, procédé pasteurisé, américain, enrichi en vitamine D;829;🧀
Fromage, romano;171;🧀
Fromage, parmesan, râpé;1538;🧀
Fromage, ricotta, lait partiellement écrémé;562;🧀
Fromage, münster;124;🧀
Fromagerie, neufchatel;448;🧀
Boeuf, rôti de faux-filet, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cuit, rôti;1229;🌱
Fromage, limeur;1116;🧀
Fromage, gouda;1431;🧀
Fromage, gjetost;54;🧀
Fromage, mozzarella, faible humidité, partiellement écrémé;1083;🌱
Fromage, gruyère;1743;🧀
Boeuf, faux-filet, avec os, avec les lèvres, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, grillé;1125;🌱
Boeuf, faux-filet, non désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cuit, grillé;1318;🌱
Bœuf, bifteck de faux-filet, non désossé, avec les lèvres, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cuit, grillé;1194;🌱
Boeuf, faux-filet / rôti, non désossé, à lèvres, maigre séparable uniquement, paré à 1/8 de gras, au choix, cru;871;🌱
Boeuf, faux-filet, désossé, avec les lèvres, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cuit, grillé;1366;🌱
Bœuf, bifteck de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cru;718;🌱
Bœuf, faux-filet/rôti, non désossé, avec les lèvres, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cru;924;🌱
Boeuf, faux-filet, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, grillé;1136;🌱
Boeuf, steak de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, grillé;949;🌱
Boeuf, rôti d'épaule, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, braisé;1186;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, tous les grades, cuit, braisé;1054;🌱
Boeuf, steak de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;952;🌱
Boeuf, steak de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cuit, grillé;951;🌱
Boeuf, mandrin, côtes courtes, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, braisé;961;🌱
Boeuf, rôti d'épaule, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cuit, braisé;1181;🌱
Boeuf, mandrin, faux steak tendre, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cru;801;🌱
Boeuf, rôti d'épaule, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, braisé;1177;🌱
Boeuf, mandrin, côtes courtes, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cuit, braisé;97;🌱
Boeuf, mandrin, steak sous la lame, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, braisé;1051;🌱
Boeuf, rôti d'oeil de mandrin, désossé, rôti de boeuf américain, maigre et gras séparable, coupé à 0 gras, sélectionné, cuit, rôti;946;🌱
Boeuf, mandrin, bifteck sous la lame, désossé, maigre et gras séparable, paré à 0 gras, tous les grades, cuit, braisé;1074;🌱
Boeuf, mandrin, faux steak tendre, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;807;🌱
Boeuf, mandrin, steak sous la lame, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, braisé;111;🌱
Boeuf, mandrin, steak central sous la lame, désossé, coupe Denver, maigre et gras séparable, paré à 0 gras, au choix, cru;717;🌱
Bœuf, mandrin, bifteck central sous la lame, désossé, coupe Denver, maigre et gras séparable, paré à 0 gras, tous grades, cru;723;🌱
Boeuf, rôti d'oeil de mandrin, désossé, rôti de boeuf américain, maigre et gras séparable, coupé à 0 gras, au choix, cuit, rôti;931;🌱
Bœuf, mandrin, bifteck central sous la lame, désossé, coupe Denver, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, grillé;1001;🌱
Boeuf, mandrin, rôti braisé sous la lame, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cuit, braisé;1016;🌱
Boeuf, bifteck de faux-filet, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cuit, grillé;1218;🌱
Boeuf, mandrin, bifteck sous la lame, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cuit, braisé;1222;🌱
Boeuf, mandrin, steak central sous la lame, désossé, coupe Denver, maigre et gras séparable, paré à 0 gras, au choix, cuit, grillé;993;🌱
Boeuf, rôti de faux-filet, non désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, rôti;1131;🌱
Boeuf, paleron pour ragoût, maigre et gras séparable, toutes qualités, cuit, braisé;1263;🌱
Boeuf, paleron pour ragoût, maigre et gras séparable, tous grades, cru;848;🌱
Boeuf, mandrin pour ragoût, maigre et gras séparable, sélectionné, cuit, braisé;1259;🌱
Boeuf, mandrin pour ragoût, maigre et gras séparable, au choix, cuit, braisé;1266;🌱
Boeuf, mandrin, faux steak tendre, désossé, maigre séparable seulement, paré à 0 gras, tous grades, cru;83;🌱
Boeuf, rôti d'épaule, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, braisé;1236;🌱
Boeuf, rôti d'épaule, désossé, maigre séparable seulement, paré à 0 gras, tous grades, cuit, braisé;1227;🌱
Boeuf, mandrin, faux steak tendre, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, braisé;1308;🌱
Boeuf, rôti d'épaule, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, braisé;1221;🍖
Boeuf, mandrin, côtes courtes, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;785;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre séparable seulement, paré à 0 gras, tous les grades, cru;817;🌱
Boeuf, steak de chuck eye, désossé, maigre séparable seulement, paré à 0 gras, au choix, cuit, grillé;1091;🌱
Boeuf, steak de chuck eye, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cuit, grillé;1087;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre séparable seulement, paré à 0 gras, sélectionné, cru;822;🌱
Soupe, légume au bouillon de boeuf, en conserve, condensée;87;🌱
Soupe, bœuf en morceaux, en conserve, prêt à servir;201;🌱
Soupe, légume végétarien, en conserve, condensé;81;🌱
Soupe, boeuf aux légumes, en conserve, condensée;163;🌱
Soupe, bœuf à la tomate avec nouilles, en conserve, condensée;143;🌱
Soupe, crème de pomme de terre, en conserve, condensée;66;🌱
Soupe, pois, fendue avec du jambon, en conserve, condensée;339;🌱
Soupe, crème de champignons, en conserve, condensée;39;🍄
Soupe, minestrone, en conserve, condensée;125;🌱
Soupe, poulet aux légumes, en conserve, condensée;108;🌱
Soupe, haricot aux saucisses de Francfort, en conserve, condensée;424;🌱
Soupe, haricot au porc, en conserve, condensée;328;🍲
Soupe, gombo au poulet, en conserve, condensée;77;🌱
Soupe, crème de poulet, en conserve, condensée;122;🌱
Soupe, poulet, en conserve, avec morceaux, prêt à servir;201;🌱
Dinde, parties au détail, cuisse, viande et peau, cuites, rôties;847;🌱
Dinde, dos, de volaille entière, viande et peau, avec solution ajoutée, rôtie;606;🌱
Poulet, à griller ou à frire, poitrine, sans peau, désossé, viande seulement, cuit, braisé;1294;🌱
Dinde, dos, de volaille entière, viande et peau, avec solution ajoutée, crue;513;🌱
Dinde, pilon, de volaille entière, viande uniquement, crue;763;🌱
Dinde, pièces au détail, aile, viande et peau, cuite, rôtie;979;🌱
Dinde, parties au détail, pilon, viande et peau, cuites, rôties;99;🌱
Dinde, parties au détail, pilon, viande et peau, cru;633;🌱
Dinde, cuisse, de volaille entière, viande seulement, avec solution ajoutée, crue;621;🌱
Dinde, cuisse, de volaille entière, viande seulement, avec solution ajoutée, rôtie;842;🌱
Dinde, pièces au détail, aile, viande et peau, crue;662;🌱
Dinde, parties au détail, poitrine, viande et peau, avec solution ajoutée, crue;732;🌱
Poulet, poulet, rôtisserie, BBQ, poitrine, viande et peau;1034;🌱
Poulet, poulet, rôtisserie, BBQ, cuisse, viande et peau;69;🌱
Poulet, poulet, rôtisserie, BBQ, pilon, viande et peau;89;🌱
Dinde, pilon, de volaille entière, viande uniquement, avec solution ajoutée, rôtie;842;🌱
Poulet, poulet, rôtisserie, BBQ, dos, viande et peau;665;🌱
Poulet, poulets ou friteuses, rôtisserie, assaisonnement original, dos, viande et peau, cuit;861;🌱
Poulet, poulets ou friteuses, rôtisserie, assaisonnement original, aile, viande seulement, cuit;1111;🌱
Poulet, poulets ou friteuses, rôtisserie, assaisonnement original, poitrine, viande et peau, cuit;1206;🌱
Poulet, poulets ou friteuses, rôtisserie, assaisonnement original, cuisse, viande seulement, cuit;891;🌱
Poulet, haché, émietté, cuit, poêlé;912;🌱
Poulet, haché, cru;683;🌱
Poulet, poulet, rôtisserie, BBQ, cuisse, viande seulement;787;🌱
Poulet, aile, congelé, glacé, saveur barbecue, chauffé (four conventionnel);82;🌱
Poulet, poulet, rôtisserie, BBQ, pilon, viande seulement;1018;🌱
Canard, jeune caneton, domestiqué, Pékin blanc, cuisse, viande uniquement, avec os, cuit sans peau, braisé;1211;🌱
Canard, jeune caneton, domestiqué, Pékin blanc, cuisse, viande et peau, avec os, cuit, rôti;1113;🌱
Poulet, poules de gibier de Cornouailles, viande uniquement, cuit, rôti;925;🌱
Poulet, aile, congelé, glacé, saveur barbecue;726;🌱
Volaille, désossée mécaniquement, de dos et de cou sans peau, crue;545;🌱
Poulet, poulets de Cornouailles, viande et peau, cuits, rôtis;861;🌱
Volaille, désossée mécaniquement, à partir de dos et de cous avec peau, crue;452;🌱
Volaille, désossée mécaniquement, de poules adultes, crue;584;🌱
Bâtonnets de dinde, panés, panés, frits;604;🌱
Poulet, poulets de Cornouailles, viande uniquement, cru;795;🌱
Pâté de foie gras, en conserve (pâté de foie d'oie), fumé;567;🌱
Dinde, entière, poitrine, viande seulement, crue;763;🌱
Dinde, en dés, viande claire et brune, assaisonnée;729;🌱
Poulet, en conserve, viande seulement, avec bouillon;842;🌱
Dinde, en conserve, viande seulement, avec bouillon;922;🌱
Dinde, entière, dos, viande seulement, crue;686;🌱
Dinde, toutes classes, aile, viande et peau, cuite, rôtie;1058;🌱
Dinde, toutes classes, dos, viande et peau, cuite, rôtie;1029;🌱
Dinde, toutes catégories, poitrine, viande et peau, crue;857;🌱
Dinde, entière, dos, viande seulement, cuite, rôtie;893;🌱
Dinde, rôtissoires, viande et peau, cuite, rôtie;1103;🌱
Dinde, entière, viande légère, viande et peau, crue;693;🌱
Dinde, entière, viande brune, viande seulement, crue;686;🌱
Dinde, entière, viande légère, viande et peau, cuite, rôtie;937;🌱
Dinde, entière, cou, viande seulement, cuite, mijotée;725;🌱
Dinde, entière, viande brune, cuite, rôtie;893;🌱
Dinde, entière, cou, viande seulement, crue;532;🌱
Dinde, entière, abats, cuits, mijotés;901;🌱
Dinde, gésier, toutes classes, cru;704;🍗
Dinde, entière, abats, crue;674;🌱
Dinde, entière, peau (claire et foncée), rôtie;602;🌱
Squab, (pigeon), viande légère sans peau, crue;944;🌱
Squab, (pigeon), viande seulement, cru;759;🌱
Dinde, entière, viande et peau, crue;688;🌱
Poulet, poulets ou friteuses, poitrine, viande seulement, cuit, frit;1328;🌱
Poulet, poulets ou friteuses, dos, viande seulement, cuit, frit;1202;🌱
Poulet, poulets ou friteuses, poitrine, viande et peau, cuits, rôtis;1169;🌱
Poulet, poulets ou friteuses, poitrine, viande et peau, cuits, mijotés;1074;🌱
Poulet, poulets ou friteuses, dos, viande seulement, cru;776;🌱
Poulet, à griller ou à frire, poitrine, sans peau, désossé, viande seulement, cru;908;🌱
Poulet, poulets ou friteuses, viande brune, viande seulement, cuit, frit;1156;🌱
Poulet, poulets ou friteuses, dos, viande et peau, cuits, mijotés;852;🌱
Poulet, poulets ou friteuses, viande brune, viande seulement, cru;797;🌱
Poulet, poulets ou friteuses, viande brune, viande seulement, cuit, mijoté;103;🌱
Poulet, poulets ou friteuses, viande brune, viande seulement, cuit, rôti;1086;🌱
Poulet, poulets ou friteuses, dos, viande et peau, cuits, rôtis;996;🌱
Poulet, poulets ou friteuses, viande brune, viande et peau, cuit, frit, farine;1071;🌱
Poulet, poulets ou friteuses, viande brune, viande et peau, cuits, rôtis;1007;🌱
Poulet, poulets ou friteuses, viande brune, viande et peau, cuit, frit, pâte à frire;874;🌱
Poulet, poulets ou friteuses, viande brune, viande et peau, cuits, mijotés;911;🌱
Poulet, poulets ou friteuses, viande légère, viande et peau, cru;788;🌱
Poulet, foie, toutes catégories, cuit, mijoté;116;🌱
Poulet, foie, toutes classes, cru;824;🌱
Poulet, poulets ou friteuses, abats, cuits, frits;148;🌱
Poulet, poulets ou friteuses, abats, crus;81;🌱
Poulet, poulets ou friteuses, peau seulement, cuit, rôti;687;🌱
Poulet, poulets ou friteuses, peau seulement, cuit, mijoté;514;🌱
Poulet, coeur, toutes classes, cuit, mijoté;1183;🌱
Poulet, poulets ou friteuses, viande seulement, cuit, rôti;1148;🌱
Poulet, poulets ou friteuses, viande seulement, cru;849;🌱
Poulet, poulets ou friteuses, viande et peau et abats et cou, rôtis;105;🌱
Poulet, poulets ou friteuses, viande et peau et abats et cou, cuits, frits, farine;1133;🌱
Poulet, poulets ou friteuses, viande seulement, cuit, frit;1217;🌱
Poulet, poulets ou friteuses, viande et peau, cuits, mijotés;959;🌱
Poulet, poulets ou friteuses, viande et peau et abats et cou, crus;718;🌱
Poulet, poulets ou friteuses, viande et peau et abats et cou, cuits, frits, pâte à frire;918;🌱
Huile, noyau d'abricot;0;🌱
Huile, amande;0;🌱
Huile, maïs, industriel et détail, tout usage salade ou cuisson;0;🌱
Huile, noix;0;🥜
Huile, carthame, salade ou cuisine, linoléique, (plus de 70%);0;🌱
Huile, tournesol, linoléique, (env. 65%);0;🌱
Huile, coton, salade ou cuisson;0;🌱
Huile, pépins de raisin;0;🍇
Huile de carthame, salade ou cuisson, riche en acide oléique (huile de carthame primaire du commerce);0;🌱
Margarine, régulière, dure, soja (hydrogénée);41;:cake:
Vinaigrette, vinaigrette italienne, commerciale, régulière;11;🌱
Huile, germe de blé;0;🌱
Huile, sésame, salade ou cuisson;0;🥗
Huile de palme;0;🍛
Huile, tournesol, linoléique (moins de 60%);0;🌱
Huile, son de riz;0;🌱
Vinaigrette, mayonnaise, huile de soja et de carthame, avec sel;57;🌱
Vinaigrette, vinaigrette aux mille îles, teneur réduite en matières grasses;0;🌱
Huile, soja, salade ou cuisine, (partiellement hydrogénée);0;🌱
Vinaigrette, mayonnaise, régulière;57;🌱
Shortening, ménage, graines de soja (partiellement hydrogénées)-graines de coton (partiellement hydrogénées);0;🌱
Vinaigrette, vinaigrette russe, hypocalorique;22;🌱
Vinaigrette, vinaigrette aux graines de sésame, régulière;86;🌱
Aliments pour bébés, Biscuits au riz Baby MUM MUM;303;🍼
Aliments pour bébés, fruits, banane et fraise, junior;53;🌱
Nourriture pour bébé, banane avec baies mélangées, égouttée;35;🌱
Aliments pour bébés, purée de pommes de terre au cheddar et brocoli, tout-petits;51;🍼
Aliments pour bébés, céréales, riz, avec bananes, secs;4;🍌
Babyfood, dessert, néerlandais pomme, junior;6;:apple:
Aliments pour bébés, céréales, avec jaunes d'œufs, égouttés;92;🍼
Aliments pour bébés, céréales, riz, secs enrichis;364;🍼
Aliments pour bébés, céréales, riz, avec compote de pommes et bananes, égouttés;58;🍼
Aliments pour bébés, céréales, mixtes, avec compote de pommes et bananes, junior, enrichis;62;🍼
Aliments pour bébés, céréales, mélangés, secs enrichis;672;🍼
Aliments pour bébés, céréales, mélangés, avec compote de pommes et bananes, égouttés;63;🍼
Aliments pour bébés, céréales, mélangés, avec bananes, secs;546;🍌
Aliments pour bébés, légumes, épinards, en crème, égouttés;96;🌱
Épices, persil, séché;1712;🌶
Épices, poivre, noir;446;🌶
Épices, graines de moutarde, moulues;1173;🌶
Épices, poudre de curry;58;🌶
Épices, graines d'aneth;67;🌶
Épices, gingembre, moulu;311;🌶
Yaourt, grec, sans gras, fruits sur le fond, grenade, CHOBANI;371;🌱
Yaourt, Grec, Myrtille, CHOBANI;36;🌱
Yaourt, grec, sans gras, fruits sur le fond, fraise, CHOBANI;362;🌱
Yogourt, grec, sans gras, fruits sur le fond, mûre, CHOBANI;375;🌱
Épices, graines de carvi;867;🌶
Yaourt, grec, 2% de matière grasse, fraise banane, CHOBANI;398;🌱
Yaourt, grec, 2% de matière grasse, ananas, CHOBANI;351;🌱
Yaourt, grec, nature, faible en gras;286;🌱
Yaourt, grec, vanille, sans gras;269;🌱
Yogourt, vanille, sans gras;269;🌱
Fromage, mozzarella, faible humidité, partiellement écrémé, râpé;1227;🧀
Yaourt, grec, fraise, sans gras;238;🌱
Fromage, cheddar, fort, tranché;1259;🧀
Oeuf, entier, cru, congelé, salé, pasteurisé;577;🥚
Oeuf, blanc, séché, stabilisé, réduit en glucose;5129;🥚
Yogourt, nature, lait écrémé;313;🌱
Yogourt, fruits, faible en gras, 9 g de protéines/8 oz;217;🌱
Yogourt, vanille, faible en gras.;269;🌱
Yogourt grec, 2 % de matières grasses, mélange de baies mélangées, CHOBANI;411;🌱
Milk-shakes, vanille épaisse;186;🌱
Lait, chocolat, faible en gras, avec vitamine A et vitamine D ajoutées;156;🌱
Milk-shakes, chocolat épais;147;🌱
Lait, brebis, liquide;284;🌱
Lactosérum, acide, fluide;25;🍶
Yogourt, nature, faible en gras;286;🌱
Lait, en conserve, évaporé, sans gras, avec vitamine A et vitamine D ajoutées;364;🌱
Lait, sec, entier, avec vitamine D ajoutée;1271;🌱
Lait, chocolat, liquide, commercial, faible en gras, avec vitamine A et vitamine D ajoutées;155;🌱
Lait, chocolat, liquide, commercial, entier, avec vitamine A et vitamine D ajoutées;164;🌱
Lait, sec, écrémé, régulier, sans vitamine A ni vitamine D ajoutées;1746;🌱
Lait, babeurre, liquide, de culture, faible en gras;171;🌱
Lait, faible en gras, fluide, 1 % de matière grasse laitière, avec solides de lait écrémé ajoutés, vitamine A et vitamine D;168;🌱
Lait, allégé en matières grasses, fluide, 2 % de matières grasses laitières, enrichi en protéines, avec vitamine A et vitamine D ajoutées;191;🌱
Lait, faible en gras, liquide, 1 % de matière grasse laitière, avec vitamine A et vitamine D ajoutées;174;🌱
Lait, faible en sodium, liquide;15;🌱
Lait, faible en gras, liquide, 2 % de matière grasse laitière, avec solides de lait écrémé ajoutés et vitamine A et vitamine D;168;🌱
Garniture à dessert, en poudre, 1,5 once préparée avec 1/2 tasse de lait;175;🍰
Garniture à dessert, semi-solide, congelée;67;🌱
Crème sure, imitation, de culture;129;🍦
Garniture à dessert, pressurisée;53;🌱
Garniture à dessert, en poudre;263;🍰
Yaourt, grec, 2% de matière grasse, abricot, CHOBANI;359;🌱
Lait, rempli, fluide, avec mélange d'huiles végétales hydrogénées;161;🌱
Lait, rempli, fluide, avec de l'huile d'acide laurique;161;🌱
Crème, fouettée, garniture à la crème, pressurisée;154;🍦
Crème, fluide, à fouetter lourdement;13;🍦
Crème, fluide, légère fouettée;105;🌱
Fromage, procédé pasteurisé, suisse;1256;🧀
Crème, fluide, légère (crème au café ou crème de table);135;🌱
Fromage, procédé pasteurisé, piment;1124;🧀
Nourriture au fromage, compresse froide, américaine;999;🧀
Fromage, procédé pasteurisé, américain, enrichi en vitamine D;939;🧀
Fromage, port de salut;1323;🧀
Fromage, tilsit;1358;🧀
Fromage, provolone;1287;🧀
Fromage, fontine;1497;🧀
Fromage, parmesan, dur;1922;🧀
Fromage, monterey;1289;🧀
Fromage, mozzarella, lait partiellement écrémé;1266;🧀
Fromage, mozzarella, lait entier, faible humidité;1127;🧀
Fromage, mozzarella, lait entier;1011;🧀
Boeuf, faux-filet / rôti, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, au choix, cru;9;🌱
Boeuf, rôti de faux-filet, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, au choix, cuit, rôti;116;🌱
Boeuf, bifteck / rôti de faux-filet, désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, tous les grades, cru;958;🌱
Boeuf, steak / rôti de faux-filet, désossé, à lèvres, maigre séparable uniquement, paré à 1/8 de gras, sélectionné, cru;1063;🌱
Boeuf, rôti de faux-filet, non désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, sélectionné, cuit, rôti;1274;🌱
Boeuf, steak de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;718;🌱
Boeuf, steak de chuck eye, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cru;718;🌱
Bœuf, faux-filet/rôti, non désossé, à lèvres, maigre séparable uniquement, paré à 1/8 de gras, sélectionné, cru;1021;🌱
Bœuf, rôti de faux-filet, non désossé, à lèvres, maigre séparable seulement, paré à 1/8 de gras, tous grades, cuit, rôti;1181;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;718;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cru;722;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, au choix, cuit, braisé;1034;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cru;727;🌱
Bœuf, côtes levées de style campagnard, désossé, maigre et gras séparable, paré à 0 gras, sélectionné, cuit, braisé;1083;🌱
Boeuf, mandrin, côtes courtes, désossé, maigre et gras séparable, paré à 0 gras, tous grades, cru;665;🌱
Bœuf, mandrin, côtes courtes, désossé, maigre et gras séparable, paré à 0 gras, au choix, cru;655;🌱
