name;phe;emoji
Putenbrust, vorgebraten, Fleisch und Haut, gekocht, gebraten;867;🌱
Truthahn, gemahlen, roh;765;🌱
Truthahn, mechanisch entbeint, aus Truthahnrahmen, roh;551;🌱
Putenbraten, ohne Knochen, gefroren, gewürzt, helles und dunkles Fleisch, roh;698;🌱
Truthahn, gemahlen, gekocht;1068;🍗
Truthahn und Soße, gefroren;233;🍗
Truthahn, Junghenne, nur mit Haut, gekocht, gebraten;642;🌱
Truthahn, ganz, Brust, nur Fleisch, gekocht, gebraten;869;🌱
Truthahn, ganz, Flügel, nur Fleisch, roh;763;🌱
Truthahn, ganz, Flügel, nur Fleisch, gekocht, gebraten;972;🌱
Truthahn, alle Klassen, helles Fleisch, gekocht, gebraten;972;🌱
Truthahn, alle Klassen, Brust, Fleisch und Haut, gekocht, gebraten;1126;🌱
Truthahn, ganz, helles Fleisch, roh;763;🌱
Truthahn, alle Klassen, Keulen, Fleisch und Haut, gekocht, gebraten;1096;🌱
Truthahn, alle Klassen, Keule, Fleisch und Haut, roh;769;🌱
Truthahn, alle Klassen, Flügel, Fleisch und Haut, roh;78;🌱
Truthahn, ganz, dunkles Fleisch, Fleisch und Haut, gekocht, gebraten;859;🌱
Truthahn, alle Klassen, Leber, gekocht, gekocht;994;🌱
Truthahn, dunkles Fleisch, Fleisch und Haut, roh;622;🌱
Truthahn, alle Klassen, Herz, roh;615;🍗
Truthahn, alle Klassen, Leber, roh;672;🌱
Truthahn, alle Klassen, Muskelmagen, gekocht, gekocht;799;🌱
Truthahn, alle Klassen, Herz, gekocht, gekocht;916;🍗
Truthahn, ganz, Haut (hell und dunkel), roh;326;🌱
Truthahn, ganz, nur Fleisch, gekocht, gebraten;937;🌱
Huhn, Brathähnchen oder Fritteusen, Brust, nur Fleisch, gekocht, gedünstet;115;🌱
Truthahn, ganz, nur Fleisch, roh;73;🌱
Truthahn, ganz, Fleisch und Haut, gekocht, gebraten;903;🌱
Hähnchen, Broiler oder Fritteusen, Brust, Fleisch und Haut, gekocht, gebraten, Mehl;1253;🌱
Hähnchen, Brathähnchen oder Fritteusen, Brust, Fleisch und Haut, gekocht, gebraten, Teig;991;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, nur Fleisch, gekocht, geschmort;1004;🌱
Hähnchen, Broiler oder Fritteusen, Brust, Fleisch und Haut, roh;816;🌱
Hähnchen, Brathähnchen oder Fritteusen, Brust, nur Fleisch, gekocht, gebraten;1231;🌱
Hähnchen, Brathähnchen oder Fritteusen, leichtes Fleisch, nur Fleisch, gekocht, gedünstet;1146;🌱
Huhn, Broiler oder Friteusen, trennbares Fett, roh;126;🌱
Huhn, Brathähnchen oder Fritteusen, Rücken, Fleisch und Haut, roh;536;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, Fleisch und Haut, gekocht, gebraten, Teig;878;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, nur Fleisch, gekocht, gebraten;1118;🌱
Huhn, Broiler oder Friteusen, Rücken, Fleisch und Haut, gekocht, gebraten, Mehl;1097;🌱
Huhn, Brathähnchen oder Fritteusen, dunkles Fleisch, Fleisch und Haut, roh;646;🌱
Hähnchen, Brathähnchen oder Fritteusen, leichtes Fleisch, nur Fleisch, gekocht, gebraten;1303;🌱
Hähnchen, Broiler oder Fritteusen, helles Fleisch, Fleisch und Haut, gekocht, gebraten;113;🌱
Hähnchen, Brathähnchen oder Fritteusen, helles Fleisch, Fleisch und Haut, gekocht, gedünstet;1019;🌱
Hähnchen, Broiler oder Fritteusen, leichtes Fleisch, nur Fleisch, roh;921;🌱
Hähnchen, Broiler oder Fritteusen, leichtes Fleisch, nur Fleisch, gekocht, gebraten;1226;🌱
Hähnchen, Brathähnchen oder Fritteusen, helles Fleisch, Fleisch und Haut, gekocht, gebraten, Mehl;1192;🌱
Hähnchen, Brathähnchen oder Fritteusen, leichtes Fleisch, Fleisch und Haut, gekocht, gebraten, Teig;938;🌱
Huhn, Herz, alle Klassen, roh;696;🌱
Hähnchen, Brathähnchen oder Friteusen, Innereien, gekocht, gekocht;51;🌱
Huhn, Broiler oder Friteusen, Fleisch und Haut, gekocht, gebraten, Mehl;1121;🌱
Hähnchen, Brathähnchen oder Fritteusen, nur Haut, gekocht, gebraten, Teig;422;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut, gekocht, gebraten;1061;🌱
Hähnchen, Brathähnchen oder Fritteusen, nur Haut, roh;45;🌱
Hähnchen, Broiler oder Friteusen, nur Fleisch, gekocht, gedünstet;1083;🌱
Hähnchen, Brathähnchen oder Fritteusen, nur Haut, gekocht, frittiert, Mehl;672;🌱
Hähnchen, Broiler, Rotisserie, BBQ, Brust, nur Fleisch;1152;🌱
Hähnchen, Broiler oder Friteusen, Fleisch und Haut, gekocht, gebraten, Teig;899;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut, roh;721;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut sowie Innereien und Hälse, gedünstet;96;🌱
Öl, Haselnuss;0;🌱
Öl, Sheanuss;0;🌱
Öl, Teesamen;0;🌱
Öl, Babassu;0;🌱
Öl, Mohn;0;🍞
Pflanzenöl, Palmkern;0;🌱
Öl, Tomatensamen;0;🍅
Öl, Kakaobutter;0;🌱
Salatdressing, französisch, Hausrezept;0;🥗
Öl, Oliven, Salat oder Kochen;0;🌱
Salatdressing, Hausrezept, Essig und Öl;0;🌱
Salatdressing, Mayonnaise, Imitation, Sojabohnen ohne Cholesterin;0;🌱
Salatdressing, Mayonnaise, Imitation, Milchcreme;101;🌱
Öl, Erdnuss, Salat oder Kochen;0;🌱
Öl, Sojabohnen, Salat oder Kochen;0;🌱
Brotaufstrich, mit gehackter Gurke, normale, nicht näher bezeichnete Öle;39;🥪
Öl, Kokosnuss;0;🌱
Salatdressing, French-Dressing, fettreduziert;16;🌱
Salatdressing, Mayonnaise, Imitation, Sojabohnen;0;🌱
Salatdressing, italienisches Dressing, kommerziell, fettreduziert;13;🌱
Salatdressing nach Mayonnaise-Art, normal, mit Salz;34;🌱
Fett, Rindertalg;0;🍔
Salatdressing, tausend Inseln, kommerziell, regelmäßig;0;🌱
Schmalz;0;🍖
Babynahrung, Dessert, Vanillepudding, Vanille, passiert;73;🍼
Babynahrung, Dessert, Fruchtpudding, Orange, passiert;42;🌱
Babynahrung, Müsli, mit Eigelb, Junior;92;🍼
Babynahrung, Müsli, Haferflocken, mit Apfelmus und Bananen, Junior, angereichert;67;🍎
Babynahrung, Müsli, Haferflocken, mit Apfelmus und Bananen, passiert;66;🍼
Babynahrung, Müsli, Haferflocken, mit Bananen, trocken;624;🍌
Babynahrung, Gemüse, Mais, Sahne, Junior;49;🍼
Gewürze, Mohn;758;🌶
Gewürze, Paprika;61;🌶
Gewürze, Oregano, getrocknet;449;🌶
Gewürze, Fenchelsamen;647;🌶
Gewürze, Bockshornkleesamen;1089;🌶
Gewürze, Knoblauchpulver;525;🌶
Gewürze, Zwiebelpulver;28;🌶
Gewürze, Zimt, gemahlen;146;🌶
Gewürze, Nelken, gemahlen;23;🌶
Gewürze, Chilipulver;37;🌶
Gewürze, Basilikum, getrocknet;125;🌿
Joghurt, Griechisch, fettfrei, Zitronenmischung, CHOBANI;429;🌱
Joghurt, Griechisch, fettfrei, Pfirsich, CHOBANI;386;🌱
Joghurt, Griechisch, fettfrei, Natur, CHOBANI;475;🌱
Joghurt, Griechisch, fettfrei, Himbeere, CHOBANI;381;🌱
Joghurt, griechisch, ganz, natur, CHOBANI;41;🌱
Eisbecher;41;🍦
Milch, evaporiert, 2 % Fett, mit Zusatz von Vitamin A und Vitamin D;329;🌱
Joghurt, Griechisch, Erdbeere, fettarm;238;🌱
Käsekost, pasteurisiert, amerikanisch, ohne Zusatz von Vitamin D;829;🧀
Joghurt, Griechisch, fettfrei, Vanille, CHOBANI;452;🌱
Käse, pasteurisiert, amerikanisch, ohne Zusatz von Vitamin D;939;🧀
Käse, mexikanische Mischung;12;🧀
Ei, ganz, roh, frisch;68;🥚
Joghurt, Obst, fettarm, 11 g Protein/8 oz;265;🌱
Molke, süß, flüssig;27;🌱
Molke, süß, getrocknet;407;:cake:
Joghurt, Obst, fettarm, 10 Gramm Protein pro 8 Unzen;238;🌱
Joghurt, Natur, Vollmilch;189;🍦
Milch, indischer Büffel, Flüssigkeit;162;🥛
Milch, Schokoladengetränk, heißer Kakao, hausgemacht;15;🍫
Milch, menschlich, reif, flüssig (nur als Referenz);46;🌱
Milch, Ziege, Flüssigkeit, mit zugesetztem Vitamin D;155;🌱
Molke, sauer, getrocknet;386;🍞
Milch, Konserven, eingedampft, mit Zusatz von Vitamin D und ohne Zusatz von Vitamin A;329;🌱
Milch, Konserven, Kondensmilch, gesüßt;382;🌱
Milch, fettfrei, flüssig, mit Protein angereichert, mit zugesetztem Vitamin A und Vitamin D (fettfrei und mager);191;🌱
Milch, fettfrei, flüssig, mit Zusatz von fettfreien Milchfeststoffen, Vitamin A und Vitamin D (fettfrei oder entrahmt);172;🌱
Milch, trocken, fettfrei, kalziumreduziert;1714;🌱
Milch, Buttermilch, getrocknet;1656;🥛
Milch, trocken, fettfrei, Instant, mit zugesetztem Vitamin A und Vitamin D;1694;🌱
Vollmilch, 3,25 % Milchfett, mit Zusatz von Vitamin D;163;🌱
Milch, fettfrei, flüssig, mit Zusatz von Vitamin A und Vitamin D (fettfrei oder entrahmt);175;🌱
Milch, fettarm, flüssig, 1 % Milchfett, mit Eiweiß angereichert, mit zugesetztem Vitamin A und Vitamin D;19;🌱
Milch, fettreduziert, flüssig, 2 % Milchfett, mit Zusatz von Vitamin A und Vitamin D;171;🌱
Milch, Erzeuger, flüssig, 3,7 % Milchfett;158;🌱
Sahneersatz, pulverisiert;257;🍦
Sahneersatz, flüssig, mit gehärtetem Pflanzenöl und Sojaprotein;55;🌱
Saures Dressing, ohne Butterfett, kultiviert, gefüllte Sahne;157;🍋
Milchersatz, flüssig, mit Laurinsäureöl;94;🌱
Joghurt, Griechisch, 2% Fett, Kokosmischung, CHOBANI;404;🌱
Sahneersatz, flüssig, mit Laurinsäureöl und Natriumcaseinat;54;🌱
Sahne, sauer, kultiviert;157;🍦
Creme, Flüssigkeit, halb und halb;143;🍦
Eierlikör;225;🥚
Sahne, sauer, fettreduziert, kultiviert;142;🍦
Käse, Roquefort;1023;🧀
Streichkäse, pasteurisiert, amerikanisch;931;🌱
Käse, schweiz;1662;🧀
Käselebensmittel, pasteurisierter Prozess, schweizerisch;1113;🧀
Käsenahrungsmittel, pasteurisierter Prozess, amerikanisch, mit Vitamin D angereichert;829;🧀
Käse, römisch;171;🧀
Käse, Parmesan, gerieben;1538;🧀
Käse, Ricotta, Teil Magermilch;562;🧀
Käse, Münster;124;🧀
Käse, neufchâtel;448;🧀
Rindfleisch, Rib-Eye-Roastbeef, ohne Knochen, mit Lippe, nur mageres Teil, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, geröstet;1229;🌱
Käse, Limburger;1116;🧀
Käse, Gouda;1431;🧀
Käse, gjetost;54;🧀
Käse, Mozzarella, wenig Feuchtigkeit, teilentrahmt;1083;🌱
Käse, Greyerzer;1743;🧀
Rind, Rib-Eye-Steak, mit Knochen, Lip-on, nur mager trennbar, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gegrillt;1125;🌱
Rind, Rib-Eye-Steak, mit Knochen, Lip-on, nur mager trennbar, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1318;🌱
Rind, Rib-Eye-Steak, mit Knochen, mit Lippe, nur trennbares mageres Fleisch, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1194;🌱
Rind, Rib-Eye-Steak/Roastbeef, mit Knochen, Lip-on, nur mageres Teil, auf 1/8 Fett getrimmt, Wahl, roh;871;🌱
Rind, Rib-Eye-Steak, ohne Knochen, Lip-On, trennbar, nur mager, auf 1/8 Fett getrimmt, ausgewählt, gekocht, gegrillt;1366;🌱
Rind, Chuck Eye Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;718;🌱
Rind, Rib-Eye-Steak/Roastbeef, mit Knochen, Lip-On, nur mageres Teil, auf 1/8 Fett getrimmt, alle Qualitäten, roh;924;🌱
Rind, Rib-Eye-Steak, ohne Knochen, Lip-On, trennbar nur mager, auf 1/8 Fett getrimmt, Wahl, gekocht, gegrillt;1136;🌱
Rind, Chuck Eye Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, gegrillt;949;🌱
Rind, Schulterschmorbraten, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, geschmort;1186;🌱
Rind, Chuck Eye Country-Style Ribs, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gegart, geschmort;1054;🌱
Rind, Chuck Eye Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;952;🌱
Rind, Chuck Eye Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;951;🌱
Rind, Chuck, Short Ribs, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gegart, geschmort;961;🌱
Rind, Schulterschmorbraten, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1181;🌱
Rind, Chuck, Mock Tender Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, roh;801;🌱
Rind, Schulterschmorbraten, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, gekocht, geschmort;1177;🌱
Rindfleisch, Chuck, Short Ribs, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;97;🌱
Rind, Chuck, Under Blade Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, geschmort;1051;🌱
Rind, Chuck Eye Roast, ohne Knochen, America's Beef Roast, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gekocht, geröstet;946;🌱
Rind, Chuck, Under Blade Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1074;🌱
Rind, Chuck, Mock Tender Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;807;🌱
Rind, Chuck, Under Blade Steak, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gegart, geschmort;111;🌱
Rind, Chuck, Under Blade Center Steak, ohne Knochen, Denver Cut, mager und fett trennbar, auf 0 Fett getrimmt, Wahl, roh;717;🌱
Rind, Chuck, Under Blade Center Steak, ohne Knochen, Denver Cut, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;723;🌱
Rind, Chuck Eye Roast, ohne Knochen, America's Beef Roast, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, geröstet;931;🌱
Beef, Chuck, Under Blade Center Steak, ohne Knochen, Denver Cut, mager und fett trennbar, auf 0 Fett getrimmt, selektiert, gekocht, gegrillt;1001;🌱
Rindfleisch, Futter, Schmorbraten, ohne Knochen, mager und fett trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1016;🌱
Rind, Rib-Eye-Steak, ohne Knochen, Lip-On, nur mageres Teil, auf 1/8 Fett getrimmt, alle Qualitäten, gekocht, gegrillt;1218;🌱
Rind, Chuck, Under Blade Steak, ohne Knochen, nur trennbares mageres Fleisch, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1222;🌱
Rind, Chuck, Under Blade Center Steak, ohne Knochen, Denver Cut, mager und fett trennbar, auf 0 Fett getrimmt, nach Wahl, gekocht, gegrillt;993;🌱
Rindfleisch, Rib-Eye-Roastbeef, mit Knochen, Lip-on, nur mageres Teil, auf 1/8 Fett getrimmt, nach Wahl, gekocht, gebraten;1131;🌱
Rindfleisch, Schmorfutter, mager und fett trennbar, alle Qualitäten, gekocht, geschmort;1263;🌱
Rindfleisch, Eintopffutter, trennbar mager und fett, alle Qualitäten, roh;848;🌱
Rind, Schmorbraten, mager und fett trennbar, ausgesucht, gekocht, geschmort;1259;🌱
Rindfleisch, Schmorbraten, mager und fett trennbar, nach Wahl, gekocht, geschmort;1266;🌱
Rindfleisch, Chuck, Mock Tender Steak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, alle Qualitäten, roh;83;🌱
Rind, Schulterschmorbraten, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gegart, geschmort;1236;🌱
Rind, Schulterschmorbraten, ohne Knochen, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, gekocht, geschmort;1227;🌱
Rind, Chuck, Mock Tender Steak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, nach Wahl, gekocht, geschmort;1308;🌱
Rind, Schulterschmorbraten, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gekocht, geschmort;1221;🍖
Rindfleisch, Chuck, kurze Rippen, ohne Knochen, nur mageres trennbares, auf 0 Fett getrimmt, ausgewählt, roh;785;🌱
Rind, Chuck Eye Country-Style-Rippchen, ohne Knochen, nur mager trennbar, auf 0 Fett getrimmt, alle Qualitäten, roh;817;🌱
Rind, Chuck Eye Steak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, Wahl, gegart, gegrillt;1091;🌱
Rind, Chuck Eye Steak, ohne Knochen, trennbar nur mager, auf 0 Fett getrimmt, selektiert, gegart, gegrillt;1087;🌱
Rind, Chuck Eye Country-Style-Rippchen, ohne Knochen, nur mager trennbar, auf 0 Fett getrimmt, ausgesucht, roh;822;🌱
Suppe, Gemüse mit Rinderbrühe, Konserven, kondensiert;87;🌱
Suppe, Chunky Beef, Konserven, servierfertig;201;🌱
Suppe, vegetarisches Gemüse, Konserven, kondensiert;81;🌱
Suppe, pflanzliches Rindfleisch, Konserven, kondensiert;163;🌱
Suppe, Tomaten-Rindfleisch mit Nudeln, Konserven, kondensiert;143;🌱
Suppe, Kartoffelcreme, Konserven, kondensiert;66;🌱
Suppe, Erbsen, mit Schinken gespalten, Konserven, kondensiert;339;🌱
Suppe, Pilzcreme, Konserven, kondensiert;39;🍄
Suppe, Minestrone, Konserven, kondensiert;125;🌱
Suppe, Hühnergemüse, Konserven, kondensiert;108;🌱
Suppe, Bohne mit Würstchen, Konserven, kondensiert;424;🌱
Suppe, Bohnen mit Schweinefleisch, Konserven, kondensiert;328;🍲
Suppe, Chicken Gumbo, Konserven, kondensiert;77;🌱
Suppe, Hühnercreme, Konserven, kondensiert;122;🌱
Suppe, Hähnchen, Konserven, stückig, servierfertig;201;🌱
Truthahn, Einzelhandelsteile, Keule, Fleisch und Haut, gekocht, gebraten;847;🌱
Truthahn, Rücken, vom ganzen Vogel, Fleisch und Haut, mit Lösungszusatz, gebraten;606;🌱
Huhn, Brathähnchen oder Fritteusen, Brust, ohne Haut, ohne Knochen, nur Fleisch, gekocht, geschmort;1294;🌱
Pute, Rücken, vom ganzen Vogel, Fleisch und Haut, mit Lösungszusatz, roh;513;🌱
Truthahnkeule, vom ganzen Vogel, nur Fleisch, roh;763;🌱
Truthahn, Einzelhandelsteile, Flügel, Fleisch und Haut, gekocht, gebraten;979;🌱
Truthahn, Einzelhandelsteile, Unterschenkel, Fleisch und Haut, gekocht, gebraten;99;🌱
Truthahn, Einzelhandelsteile, Keule, Fleisch und Haut, roh;633;🌱
Putenkeule, vom ganzen Vogel, nur Fleisch, mit Lösungszusatz, roh;621;🌱
Putenkeule, vom ganzen Geflügel, nur Fleisch, mit Lösungszusatz, gebraten;842;🌱
Truthahn, Einzelhandelsteile, Flügel, Fleisch und Haut, roh;662;🌱
Truthahn, Einzelhandelsteile, Brust, Fleisch und Haut, mit Lösungszusatz, roh;732;🌱
Huhn, Broiler, Rotisserie, BBQ, Brust, Fleisch und Haut;1034;🌱
Huhn, Brathähnchen, Rotisserie, BBQ, Keule, Fleisch und Haut;69;🌱
Huhn, Brathähnchen, Drehspieß, BBQ, Unterschenkel, Fleisch und Haut;89;🌱
Truthahnkeule, vom ganzen Vogel, nur Fleisch, mit Lösungszusatz, gebraten;842;🌱
Huhn, Broiler, Rotisserie, BBQ, Rücken, Fleisch und Haut;665;🌱
Hähnchen, Brathähnchen oder Fritteusen, Drehspieß, Originalgewürz, Rücken, Fleisch und Haut, gekocht;861;🌱
Hähnchen, Brathähnchen oder Friteusen, Drehspieß, Originalgewürze, Flügel, nur Fleisch, gekocht;1111;🌱
Hähnchen, Brathähnchen oder Fritteusen, Drehspieß, Originalgewürz, Brust, Fleisch und Haut, gekocht;1206;🌱
Hähnchen, Brathähnchen oder Fritteusen, Drehspieß, Originalgewürze, Keule, nur Fleisch, gegart;891;🌱
Huhn, gemahlen, zerbröselt, gekocht, in der Pfanne gebräunt;912;🌱
Huhn, gemahlen, roh;683;🌱
Hähnchen, Brathähnchen, Drehspieß, BBQ, Keule, nur Fleisch;787;🌱
Hähnchenflügel, gefroren, glasiert, mit Barbecue-Geschmack, erhitzt (herkömmlicher Ofen);82;🌱
Hähnchen, Brathähnchen, Rotisserie, BBQ, Unterschenkel, nur Fleisch;1018;🌱
Ente, junges Entenküken, domestiziert, weißer Pekin, Keule, nur Fleisch, mit Knochen, ohne Haut gekocht, geschmort;1211;🌱
Ente, junges Entenküken, domestiziert, weißer Pekin, Keule, Fleisch und Haut, mit Knochen, gekocht, gebraten;1113;🌱
Hähnchen, Hühner aus Cornwall, nur Fleisch, gekocht, gebraten;925;🌱
Huhn, Flügel, gefroren, glasiert, Barbecue-Geschmack;726;🌱
Geflügel, mechanisch entbeint, von Rücken und Nacken ohne Haut, roh;545;🌱
Hähnchen, Hühner aus Cornwall, Fleisch und Haut, gekocht, gebraten;861;🌱
Geflügel, mechanisch entbeint, von Rücken und Nacken mit Haut, roh;452;🌱
Geflügel, mechanisch entbeint, von ausgewachsenen Hühnern, roh;584;🌱
Putenstäbchen, paniert, paniert, frittiert;604;🌱
Hähnchen, Hühner aus Cornwall, nur Fleisch, roh;795;🌱
Pate de Foie Gras, Konserve (Gänseleberpastete), geräuchert;567;🌱
Truthahn, ganz, Brust, nur Fleisch, roh;763;🌱
Truthahn, gewürfelt, helles und dunkles Fleisch, gewürzt;729;🌱
Hähnchen, Konserven, nur Fleisch, mit Brühe;842;🌱
Truthahn, konserviert, nur Fleisch, mit Brühe;922;🌱
Truthahn, ganz, Rücken, nur Fleisch, roh;686;🌱
Truthahn, alle Klassen, Flügel, Fleisch und Haut, gekocht, gebraten;1058;🌱
Truthahn, alle Klassen, Rücken, Fleisch und Haut, gekocht, gebraten;1029;🌱
Truthahn, alle Klassen, Brust, Fleisch und Haut, roh;857;🌱
Truthahn, ganz, Rücken, nur Fleisch, gekocht, gebraten;893;🌱
Truthahn, Bratpfannen, Fleisch und Haut, gekocht, gebraten;1103;🌱
Truthahn, ganz, helles Fleisch, Fleisch und Haut, roh;693;🌱
Truthahn, ganz, dunkles Fleisch, nur Fleisch, roh;686;🌱
Truthahn, ganz, helles Fleisch, Fleisch und Haut, gekocht, gebraten;937;🌱
Truthahn, ganz, Nacken, nur Fleisch, gekocht, gekocht;725;🌱
Truthahn, ganz, dunkles Fleisch, gekocht, gebraten;893;🌱
Truthahn, ganz, Nacken, nur Fleisch, roh;532;🌱
Truthahn, ganz, Innereien, gekocht, gekocht;901;🌱
Truthahn, Muskelmagen, alle Klassen, roh;704;🍗
Truthahn, ganz, Innereien, roh;674;🌱
Pute, ganz, Haut (hell und dunkel), gebraten;602;🌱
Squab, (Taube), helles Fleisch ohne Haut, roh;944;🌱
Squab, (Taube), nur Fleisch, roh;759;🌱
Truthahn, ganz, Fleisch und Haut, roh;688;🌱
Huhn, Brathähnchen oder Fritteusen, Brust, nur Fleisch, gekocht, gebraten;1328;🌱
Hähnchen, Broiler oder Friteusen, Rücken, nur Fleisch, gekocht, gebraten;1202;🌱
Hühnchen, Broiler oder Fritteusen, Brust, Fleisch und Haut, gekocht, gebraten;1169;🌱
Hähnchen, Brathähnchen oder Fritteusen, Brust, Fleisch und Haut, gekocht, gedünstet;1074;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, nur Fleisch, roh;776;🌱
Huhn, Brathähnchen oder Fritteusen, Brust, ohne Haut, ohne Knochen, nur Fleisch, roh;908;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, nur Fleisch, gekocht, gebraten;1156;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, Fleisch und Haut, gekocht, geschmort;852;🌱
Hähnchen, Broiler oder Fritteusen, dunkles Fleisch, nur Fleisch, roh;797;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, nur Fleisch, gekocht, geschmort;103;🌱
Hähnchen, Broiler oder Fritteusen, dunkles Fleisch, nur Fleisch, gekocht, gebraten;1086;🌱
Hähnchen, Brathähnchen oder Fritteusen, Rücken, Fleisch und Haut, gekocht, gebraten;996;🌱
Hähnchen, Broiler oder Fritteusen, dunkles Fleisch, Fleisch und Haut, gekocht, gebraten, Mehl;1071;🌱
Hähnchen, Broiler oder Fritteusen, dunkles Fleisch, Fleisch und Haut, gekocht, gebraten;1007;🌱
Hähnchen, Broiler oder Fritteusen, dunkles Fleisch, Fleisch und Haut, gekocht, gebraten, Teig;874;🌱
Hähnchen, Brathähnchen oder Fritteusen, dunkles Fleisch, Fleisch und Haut, gekocht, geschmort;911;🌱
Hähnchen, Broiler oder Fritteusen, helles Fleisch, Fleisch und Haut, roh;788;🌱
Huhn, Leber, alle Klassen, gekocht, gekocht;116;🌱
Huhn, Leber, alle Klassen, roh;824;🌱
Hähnchen, Broiler oder Friteusen, Innereien, gekocht, gebraten;148;🌱
Hähnchen, Broiler oder Friteusen, Innereien, roh;81;🌱
Hähnchen, Brathähnchen oder Fritteusen, nur mit Haut, gekocht, gebraten;687;🌱
Hähnchen, Brathähnchen oder Fritteusen, nur mit Haut, gekocht, gedünstet;514;🌱
Hühnchen, Herz, alle Klassen, gekocht, gekocht;1183;🌱
Hähnchen, Broiler oder Friteusen, nur Fleisch, gekocht, gebraten;1148;🌱
Huhn, Brathähnchen oder Fritteusen, nur Fleisch, roh;849;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut sowie Innereien und Hälse, gebraten;105;🌱
Hähnchen, Brathähnchen oder Friteusen, Fleisch und Haut sowie Innereien und Hälse, gekocht, gebraten, Mehl;1133;🌱
Hähnchen, Broiler oder Friteusen, nur Fleisch, gekocht, gebraten;1217;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut, gekocht, gedünstet;959;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut sowie Innereien und Hälse, roh;718;🌱
Hähnchen, Brathähnchen oder Fritteusen, Fleisch und Haut und Innereien und Hälse, gekocht, gebraten, Teig;918;🌱
Öl, Aprikosenkern;0;🌱
Öl, Mandel;0;🌱
Öl, Mais, Industrie und Einzelhandel, Allzwecksalat oder Kochen;0;🌱
Öl, Walnuss;0;🥜
Öl, Färberdistel, Salat oder Kochsalz, Linolsäure (über 70 %);0;🌱
Öl, Sonnenblumen, Linolsäure, (ca. 65%);0;🌱
Öl, Baumwollsamen, Salat oder Kochen;0;🌱
Öl, Traubenkern;0;🍇
Öl, Färberdistel, Salat oder Kochen, hohe Ölsäure (primäres Färberdistelöl des Handels);0;🌱
Margarine, normal, hart, Sojabohnen (gehärtet);41;:cake:
Salatdressing, italienisches Dressing, kommerziell, regelmäßig;11;🌱
Öl, Weizenkeime;0;🌱
Öl, Sesam, Salat oder Kochen;0;🥗
